RGIId,lon,lat,do_we_have_an_observation_in_middle_fifth,Frontal_ablation_2000_to_2010_gt_per_yr_mean,Frontal_ablation_2000_to_2010_gt_per_yr_mean_err,Frontal_ablation_2010_to_2020_gt_per_yr_mean,Frontal_ablation_2010_to_2020_gt_per_yr_mean_err,Terminus_volume_change_2000_to_2010_gt_per_yr,Terminus_volume_change_2010_to_2020_gt_per_yr,Number_of_children
RGI60-09.00861,58.24135036,81.70360825,0,0.013682467,0.01098162,0.007385286,0.004105336,-0.002455978,-0.005169946,0
RGI60-09.00862,51.25261779,79.94802814,0,0.080679455,0.049350412,0.076117972,0.021187788,-0.016543877,-0.014521599,0
RGI60-09.00863,50.54519092,79.95124957,0,0.063313448,0.043118425,0.035596236,0.022028908,-0.004956323,-0.005607573,0
RGI60-09.00864,51.00186583,80.03215451,0,0.263469237,0.175634524,0.202376268,0.099932227,-0.048858816,-0.071501847,0
RGI60-09.00865,49.63500866,80.04491249,0,0.033745864,0.02223689,0.006900939,0.004390932,-0.000788653,-0.002030826,0
RGI60-09.00866,49.51701149,80.07290537,0,0.008002952,0.007693736,0.000901416,0.001263442,-0.000276944,7.48E-05,0
RGI60-09.00868,49.38012804,80.05104348,0,0.028311181,0.021082817,0.00759816,0.006061097,-0.004565139,-0.002624946,0
RGI60-09.00870,49.43625512,80.08174205,0,0.001424856,0.001594936,1.08E-05,0.000181304,3.51E-05,6.37E-05,0
RGI60-09.00872,54.35844073,80.28818426,0,0.00648316,0.004956396,0.003298676,0.001733943,-0.001309776,-0.001849631,0
RGI60-09.00873,54.28057337,80.29932223,0,0.003948467,0.003743383,0.000842056,0.000886499,0.000127082,-0.000410562,0
RGI60-09.00874,54.23288489,80.2483941,0,0.090182497,0.068730504,0.026662525,0.019777156,-0.00756397,-0.006801253,0
RGI60-09.00875,55.25300396,80.27567945,0,0.010035254,0.007552189,0.002513247,0.001980349,-0.001042238,-0.000730766,0
RGI60-09.00876,55.39022685,80.31533462,0,0.003446573,0.004779778,0.006333002,0.003227291,0.001560894,-0.005691341,0
RGI60-09.00877,55.44623109,80.27469538,0,0.034337253,0.028073275,0.007311488,0.006609288,-0.000887373,-0.00179112,0
RGI60-09.00878,55.1776699,80.30171918,0,0.002009871,0.00200673,0.000510296,0.000572881,-6.14E-05,-0.00018399,0
RGI60-09.00879,55.26347205,80.31020301,0,0.00460323,0.004259843,0.00119967,0.001084606,-0.00110855,-0.000624625,0
RGI60-09.00880,56.53426316,80.30302708,0,0.003812068,0.00319424,0.000661955,0.00070945,-0.000859511,-0.000630763,0
RGI60-09.00882,56.63983887,80.29254977,0,0.033366376,0.020028715,0.027725062,0.012516757,-0.003475895,-0.010451802,0
RGI60-09.00883,56.95936571,80.3228686,0,0.019679646,0.014522634,0.007325746,0.005010627,-0.005926458,-0.004364509,0
RGI60-09.00884,57.05820954,80.22240813,0,0.153472215,0.093570349,0.054117356,0.02937913,-0.01884227,-0.026431676,0
RGI60-09.00885,56.96953553,80.12009393,0,0.113799538,0.091525794,0.120206048,0.034898623,0.032633504,-0.024339607,0
RGI60-09.00886,56.43747677,80.07701354,0,0.105651663,0.072475654,0.066728914,0.034578262,-0.002831823,-0.029847211,0
RGI60-09.00887,56.13307386,80.20980084,0,0.155743019,0.098902482,0.069821296,0.042985647,-0.015083474,-0.022321689,0
RGI60-09.00889,56.3508881,80.31316799,0,0.015566403,0.009786338,0.004151047,0.003345769,-0.003839396,-0.000628704,0
RGI60-09.00890,56.78806181,80.34112043,0,0.005914384,0.005330035,0.001652619,0.001628253,-0.0007116,-0.000545512,0
RGI60-09.00891,54.65162865,80.36399793,0,0.000904657,0.001012227,0.000194107,0.00039935,-3.94E-05,-0.000120803,0
RGI60-09.00895,57.32248273,80.30431247,1,0.21349179,0.110833034,0.100164565,0.044928596,-0.018684758,-0.014499893,0
RGI60-09.00896,59.62451655,80.06650183,0,0.01551954,0.013938838,0.028896209,0.013198825,-0.00893543,-0.016401898,0
RGI60-09.00897,56.19797316,80.62776421,1,0.022393072,0.012710538,0.012537377,0.006068034,-0.005121591,-0.002480538,0
RGI60-09.00898,56.90078359,80.85035778,0,0.089411761,0.053858395,0.060101519,0.038584124,-0.022561584,-0.035988657,0
RGI60-09.00900,56.69905923,81.39457736,0,0.010734196,0.008372761,0.011725054,0.009803841,-0.001188033,-0.001928291,0
RGI60-09.00901,57.71746176,81.53026526,0,0.036714788,0.027956844,0.002182417,0.010571829,-0.001602475,-0.001476151,0
RGI60-09.00904,49.65012839,80.64709699,0,0.126859669,0.062946576,0.096819019,0.023109807,-0.00285099,-0.002308973,0
RGI60-09.00907,46.29205754,80.47306997,1,0.038617484,0.028551916,0.007948011,0.003202935,-0.003915273,-0.005423497,0
RGI60-09.00908,46.0914982,80.51836407,1,0.144200823,0.065903564,0.045378955,0.032644817,-0.017855458,-0.013918964,0
RGI60-09.00909,79.65267731,80.81699185,0,0.364989481,0.208211117,0.19748228,0.092172383,-0.078283308,-0.188487979,0
RGI60-09.00910,97.03219761,80.33937403,1,0.243174424,0.07341892,0.018151895,0.017627703,-0.0460647,0.005609722,0
RGI60-09.00911,92.62278826,80.24788323,1,0.111845329,0.031799268,0.079251373,0.018793613,-0.025719535,-0.020298609,0
RGI60-09.00912,96.55047034,80.255538,1,0.147119899,0.066538671,0.082271827,0.069589205,-0.014233525,-0.028796939,0
RGI60-09.00914,95.24681263,80.17683006,1,0.0509072,0.027205859,0.017769907,0.013986229,-0.002522965,-0.003760034,0
RGI60-09.00915,95.79619463,80.23267781,1,0.008835397,0.004482761,0.521931593,0.027403922,-0.002490273,0.014130772,0
RGI60-09.00916,95.4663425,80.2073608,1,0.030320406,0.01817311,0.01826727,0.012472804,-0.002603237,-0.001729262,0
RGI60-09.00917,94.79150851,80.15901365,1,0.22914801,0.063214215,0.272688561,0.020815395,0.00112727,0.019206159,0
RGI60-09.00919,97.13240499,80.57528051,1,0.376284509,0.07921689,0.55878051,0.028576196,0.005278231,-0.029005378,0
RGI60-09.00920,97.17699373,80.45698677,1,0.759078075,0.078028156,0.895141636,0.027261644,-0.02076564,0.012289714,0
RGI60-09.00927,60.33385584,75.9383135,0,0.054847024,0.034335361,0.08325768,0.037403094,-0.020919867,-0.03645138,0
RGI60-09.00934,63.14044188,76.18470143,0,0.103870293,0.034408242,0.161468333,0.02380177,-0.019293614,-0.027197386,2
RGI60-09.00939,65.19868408,76.43366385,1,0.113621265,0.034791028,0.139833605,0.010120706,-0.014178275,-0.01085836,2
RGI60-09.00945,66.43406732,76.67957284,1,0.184442095,0.05024167,0.163758358,0.021206442,-0.051214309,-0.041638785,2
RGI60-09.00946,67.03710356,76.87260745,0,0.013923124,0.006599555,0.009371932,0.005016433,-0.003606004,-0.007000877,0
RGI60-09.00962,97.35810532,80.16091037,1,0.000606147,0.00148819,0.000119461,0.000649368,-6.28E-05,-8.12E-05,0
RGI60-09.00967,97.92382209,79.79108949,1,0.00162924,0.001579582,0.007367319,0.003874026,0,-0.007257833,0
RGI60-09.00968,97.71300233,79.74611542,1,0.004984738,0.005246157,0.005455074,0.003804554,-8.73E-05,-0.003830663,0
RGI60-09.00969,93.18011371,80.55466823,1,1.105353982,0.212517677,0.166375892,0.084750663,-0.064189592,-0.087622545,0
RGI60-09.00971,94.41226122,79.31079261,1,0.042345668,0.038719481,0.282264847,0.107534266,0.04978327,0.982058565,0
RGI60-09.00972,98.93208423,78.81158614,1,0.038369066,0.022086149,0.038535299,0.022257392,-0.013501574,-0.013418212,0
RGI60-09.00975,99.19942724,79.30106947,1,0.060959542,0.01473982,0.051473109,0.013071225,-0.014538422,-0.006411948,0
RGI60-09.00983,100.8282623,78.76161573,0,0.009578721,0.0059572,0.002886142,0.001827734,-0.000835973,-0.002176568,0
RGI60-09.00986,62.84905134,80.76242487,1,0.10363184,0.0455492,0.094851939,0.047298909,-0.021157774,-0.032328955,0
RGI60-09.00987,63.86398944,80.71255383,1,0.259712817,0.112452786,0.125935805,0.050009853,-0.024092234,-0.065014909,0
RGI60-09.00990,61.30434143,80.99500344,1,0.032283498,0.036205318,0.089294751,0.043067878,-0.010862589,-0.028876904,0
RGI60-09.00991,60.61334463,81.04822003,1,0.108730445,0.061959845,0.093612635,0.041053724,-0.019204053,-0.021455528,0
RGI60-09.00992,61.61036048,80.84941534,1,0.005736569,0.012091078,0.004612594,0.008172488,-0.002534007,-0.002454065,0
RGI60-09.00997,60.28206458,80.78309771,1,0.110929605,0.041538481,0.116486986,0.015845647,-0.010082119,-0.021094358,0
RGI60-09.01006,56.73675077,80.30638752,0,0.006092305,0.005421838,0.002029385,0.001732782,-0.000873611,-0.001812438,0
RGI60-09.01011,57.64298638,80.61212899,0,0.020445736,0.017279334,0.009919311,0.006776159,-0.001361031,-0.003261884,0
RGI60-09.01014,47.26597897,80.64465552,1,0.042297801,0.03426586,0.021098016,0.01691472,-0.004056822,-0.006320859,0
RGI60-09.01017,48.58472994,80.6847658,1,0.072796498,0.043135332,0.024636508,0.019914404,-0.003320729,-0.002918007,0
RGI60-09.01022,50.3386202,80.71762494,0,0.083449125,0.053133569,0.110731843,0.032719956,-0.000892616,-0.030528966,0
RGI60-09.01025,50.298403,79.97921993,0,0.018217281,0.012875067,0.00716097,0.006361679,-0.000324375,-0.00010528,0
RGI60-09.01027,52.62134314,80.18313924,0,0.015739616,0.011855611,0.004503241,0.002517245,-0.002507125,-0.002155156,0
RGI60-09.01029,52.94749542,80.2864718,0,0.022718456,0.017703403,0.00800773,0.004916592,-0.005235819,-0.00526623,0
RGI60-09.01031,52.67392051,80.25989557,0,0.004912023,0.003782134,0.008006033,0.003960964,-0.000727489,-0.00236651,0
RGI60-09.01033,52.80908354,80.27957343,0,0.004286992,0.00319138,0.002740816,0.002243851,-0.001577857,-0.002706572,0
RGI60-09.01034,53.50163703,80.49806044,0,0.007600793,0.00725132,0.004274562,0.004364014,-0.000240999,-0.000407194,0
RGI60-09.01035,54.70496617,80.51338851,0,0.0055952,0.004733565,0.001730101,0.001617452,-0.00140697,-0.001140347,0
RGI60-09.01040,54.08992056,80.80585711,0,0.002476623,0.002757487,0.000276612,0.000434262,0.00026084,-0.000225589,0
RGI60-09.01041,54.33266075,80.8532179,0,0.007424872,0.005209482,0.000746701,0.001286479,-0.003317902,-0.000261502,0
RGI60-09.01042,54.6446754,80.85229245,0,0.006002874,0.003903304,0.000915697,0.00175215,-0.003848899,-0.000475657,0
RGI60-09.01044,56.60021314,80.73833792,1,0.004616731,0.003952211,0.002102846,0.002105484,-0.001481292,-0.000242633,0
RGI60-09.01045,56.36645134,80.97290515,0,0.031709767,0.022702097,0.014027142,0.009107735,-0.002544131,-0.003345475,0
RGI60-09.01046,54.99611653,81.06669381,0,0.02489248,0.025560044,0.021169026,0.014863347,-0.016967553,-0.020231365,0
RGI60-09.01047,57.30711892,80.70549856,0,0.173221105,0.101270661,0.057835129,0.032900612,-0.018125644,-0.028717739,0
RGI60-09.01050,55.3711276,80.95608867,0,0.057649805,0.037057302,0.022353044,0.012592318,-0.008967534,-0.010560134,0
RGI60-09.01053,56.01690048,80.82418411,0,0.00183902,0.001564436,0.000347744,0.000316698,-0.000234426,-0.000297122,0
RGI60-09.01056,56.84255132,81.02021028,0,0.005733808,0.004820491,0.001684609,0.001119229,-0.000860739,-0.001433619,0
RGI60-09.01058,58.07296224,81.01474113,0,0.027277213,0.020990059,0.019061193,0.009939824,-0.002918418,-0.007968506,0
RGI60-09.01061,59.18494177,81.37233296,0,0.074361217,0.0540396,0.050899763,0.031510746,-0.009030707,-0.017750912,0
RGI60-09.01062,58.68456902,81.38331763,0,0.052591714,0.035448972,0.024948393,0.025916654,-0.008805453,-0.001556084,0
RGI60-09.01063,60.42884403,81.26774159,0,0.021235182,0.013241215,0.009983273,0.007320604,-0.00235274,-0.003082164,0
RGI60-09.01065,63.02054925,81.64751153,0,0.370749865,0.185313567,0.240383137,0.113353649,-0.034916027,-0.094683443,5
RGI60-09.01067,58.20153999,81.46572211,0,0.07365931,0.055849548,0.058657724,0.040465216,-0.010138925,-0.022276791,0
RGI60-09.01068,58.60821205,81.83136865,0,0.100896956,0.044243092,0.062084484,0.031431927,-0.014653623,-0.019788552,0
RGI60-09.01069,36.74461688,80.14611934,0,0.007282855,0.003813475,0.006081535,0.003688083,-0.006350499,-0.006029672,0
